"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
531,-166440960,negative,1,Customer Service Issue,0.6444,US Airways,,dosydoh,,0,@USAirways If you believe in keeping your customers happy especially after a mistake was made on your part...,,2015-02-17 12:08:29 -0800,,Pacific Time (US & Canada)
532,-2104172544,negative,1,Customer Service Issue,0.352,US Airways,,dosydoh,,0,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,,2015-02-17 12:08:57 -0800,,Pacific Time (US & Canada)
533,2068332544,neutral,0,,,Delta,,EveryDayCrohns,,0,@JetBlue I would go for 3rd time to Jamaica to volunteer w/ at risk youth #flyitforward #dc #stpatricksfoundation #rotary,,2015-02-17 12:09:31 -0800,,Pacific Time (US & Canada)
534,629280768,positive,0,,,Southwest,,bradykent,,0,@SouthwestAir Sent. Thanks VP!,,2015-02-17 12:09:53 -0800,Nashville TN,Central Time (US & Canada)
535,1250054144,negative,1,Cancelled Flight,1,United,negative,realmikesmith,Cancelled Flight,0,@united So what do you offer now that my flight was Cancelled Flighted and I'm stranded away from home and work?,[26.37852293 -81.78472152],2015-02-17 12:10:00 -0800,Chicago,Eastern Time (US & Canada)
536,-364380159,positive,1,,,Delta,,HUSKIE25,,0,@JetBlue great smooth flight too! 👏👍,,2015-02-17 12:10:34 -0800,Olean NY,Eastern Time (US & Canada)
537,629686273,negative,1,longlines,1,US Airways,,mattgarcia901,,0,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?,[38.8639627 -77.0436015],2015-02-17 12:10:54 -0800,Washington DC,Central Time (US & Canada)
538,855785472,neutral,1,,,Southwest,,DurkDiggler8810,,0,@SouthwestAir @TomVH just get the RR credit card and get the points of family that way,,2015-02-17 12:11:34 -0800,KCMO,Central Time (US & Canada)
539,-1433067520,negative,1,Customer Service Issue,1,Southwest,,dominoeffect01,,0,@SouthwestAir been on the phone for about an hour waiting..can you please answer Thank You!  #notcool,,2015-02-17 12:11:46 -0800,New Orleans/Dallas,Central Time (US & Canada)
540,1334341632,negative,0,Lost Luggage,0.6667,US Airways,,benjaminspear,,0,@usairways Thx for responding :) When bags came there was mad rush towards end of jetway—why not just put thru baggage claim?,,2015-02-17 12:11:57 -0800,Boston MA,Quito
541,-2021097472,positive,0,,0,US Airways,,mdejock,,0,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know,,2015-02-17 12:12:00 -0800,,
542,1783115776,negative,1,Cancelled Flight,0.6786,United,,mlipschits,,0,@united i got email that my reservations got Cancelled Flightled and i will be refunded.  Nothing got refunded as of yet,,2015-02-17 12:12:23 -0800,Jerusalem-London-Antwerp,
543,411582465,negative,1,Cancelled Flight,0.6684,United,,shaneadambecker,,0,@united no it was 2 flight Cancelled Flightlations (one due to weather one mechanical) paid own hotel bag held in transfer. No voucher/compensation,,2015-02-17 12:12:46 -0800,New York NY,Atlantic Time (Canada)
544,747126785,negative,0,Cancelled Flight,0.6596,Southwest,,wicon81,,0,@SouthwestAir Nashville airport has runways open. It appears southwest is only airline Cancelled Flighting flights. Is this likely to change?,,2015-02-17 12:12:50 -0800,Nashville,Mountain Time (US & Canada)
545,-778768384,neutral,1,,,Delta,,papo353,,0,@JetBlue I would fly somewhere hotter then here. Puerto Rico here I come. Lol,,2015-02-17 12:13:38 -0800,Jersey City,
546,168325120,negative,1,Customer Service Issue,0.6606,US Airways,,DomaineD1997,,0,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,,2015-02-17 12:14:43 -0800,NC,
547,-1463681024,neutral,0,,,Delta,,cbousquet12,,0,@JetBlue Connecticut❄️,,2015-02-17 12:16:04 -0800,"Clinton CT ",Atlantic Time (Canada)
548,18108416,neutral,1,,,Southwest,,bendayhoe,,0,@SouthwestAir Hi there! I just got my known traveler# and would like to add it to a flight that I already purchased. What's my best option?,,2015-02-17 12:17:07 -0800,Santa Ana California,Pacific Time (US & Canada)
549,-717094912,positive,0,,,Southwest,,Shadowjin12,,0,@SouthwestAir been with my GF for 2.5yrs she's from SF &amp; I live in Tulsa. SWA always takes me there to see my love! #SouthwestLuvSweeps,,2015-02-17 12:17:11 -0800,,
550,-1010667520,negative,1,Customer Service Issue,1,Southwest,,KentScheidegger,,0,@SouthwestAir How? It is not possible to call SWA on the phone. You put me on hold for an hour and then cut me off.,,2015-02-17 12:18:13 -0800,,
551,709378049,negative,0,Lost Luggage,0.6356,Southwest,,alixomitz,,0,@SouthwestAir not yet! Supposed to get it early evening tonight. Don't want to have to go to the store and buy new necessities.,,2015-02-17 12:19:29 -0800,,Eastern Time (US & Canada)
552,772284416,positive,0,,,United,,NozzeOro,,0,Is expiring the @united offer to buy or transfer #United #MileagePlus miles with discount? Many offers during a year http://t.co/6tz6imqZlG,,2015-02-17 12:19:37 -0800,Italy,Rome
553,1019355136,neutral,0,,,Delta,,ToriThatMexican,,0,@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue,[46.16788404 -122.96673513],2015-02-17 12:19:51 -0800,pnw,Arizona
554,1133015040,positive,0,,0,US Airways,,DAngel082,,0,@USAirways after missing my flight and reFlight Booking Problems 2x I just walked onto another flight and my phone was still on the seat!!,,2015-02-17 12:20:24 -0800,New York,
555,-985509888,negative,1,Can't Tell,0.3423,United,,joebarti,,0,@united I can't even fit my name on the first two lines yes... Please do pass on feedback. This is a big downgrade from previous years.,,2015-02-17 12:21:27 -0800,Colorado,Amsterdam
556,-1073184767,negative,1,Flight Booking Problems,1,US Airways,,mikemayo1428,,0,@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks,,2015-02-17 12:22:35 -0800,Portland ME,Atlantic Time (Canada)
557,-1450680318,negative,1,Late Flight,1,US Airways,,rkasold,,0,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?,,2015-02-17 12:22:48 -0800,,Eastern Time (US & Canada)
558,-481820672,negative,0,Customer Service Issue,0.6544,United,,Vinobuddha,,0,@united probably wouldn't be doing it had someone returned my call or email. Case number 8273993,,2015-02-17 12:23:19 -0800,,
559,-335384576,negative,1,longlines,0.6487,US Airways,,shipge,,0,@usairways told no gates open at #ORD needed to wait 20mins. Still waiting after about 4 mins.,,2015-02-17 12:23:47 -0800,Chicago,Central Time (US & Canada)
560,1615364096,negative,1,Bad Flight,0.6531,US Airways,,33rdn8th,,0,@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag constant selling in-flight,,2015-02-17 12:24:12 -0800,,
561,851587073,neutral,1,,,Delta,,ToriThatMexican,,0,@JetBlue I did get the email. Thought i wasn't supposed to reply to those😂,[46.16798631 -122.96616783],2015-02-17 12:24:18 -0800,pnw,Arizona
562,689188864,neutral,0,,0,Southwest,,DawnElisabeth16,,0,"@SouthwestAir I understand. Wonderful ""Miriam"" in customer service who was able to reroute me... Got any rental car discounts?",,2015-02-17 12:24:32 -0800,Nashville TN,Central Time (US & Canada)
563,-150851584,negative,1,Late Flight,1,Southwest,,sahandmirza,,0,@SouthwestAir still on the ground &gt;30mins after planned departure. And this is California. No weather here. Originally told 10 min delay.,,2015-02-17 12:24:34 -0800,San Francisco CA,
564,1338122240,positive,0,,,Delta,,gczark,,0,@JetBlue thank you. Just sent msg.,,2015-02-17 12:24:39 -0800,New York NY,Eastern Time (US & Canada)
565,-343392256,negative,0,Cancelled Flight,0.6716,Southwest,,OnyxMediagroup1,,0,@SouthwestAir my flight was Cancelled Flightled Monday.  Just looking to Cancelled Flight and credit my card.  That's all.,,2015-02-17 12:24:48 -0800,USA,Eastern Time (US & Canada)
566,4718592,negative,1,Cancelled Flight,0.6606,US Airways,,rkasold,,0,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.,,2015-02-17 12:24:54 -0800,,Eastern Time (US & Canada)
567,222441472,positive,1,,,United,,jaypedde,,0,@united took this picture on Thursday. #awesome http://t.co/IVGpZSjtkW,,2015-02-17 12:25:07 -0800,North Plainfield NJ,
568,1153593344,negative,1,Lost Luggage,1,United,,MeaganKristenC,,0,@united Hi JH my experience with United has been entirely disgusting but yes I'd like assistance in getting compensated for my bag.,,2015-02-17 12:27:15 -0800,New York | Los Angeles,Atlantic Time (Canada)
569,-352178175,negative,1,Flight Booking Problems,1,US Airways,,shoobe01,,0,@usairways Yes. Works in Firefox. Can do everything but finish purchase. Button turns gray never submits. For a couple weeks now.,,2015-02-17 12:28:26 -0800,Mission Kansas,
570,1095237632,negative,0,Bad Flight,0.3602,US Airways,,bradlerner,,0,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(,,2015-02-17 12:28:35 -0800,Virginia Beach,
571,1904746498,negative,1,Bad Flight,1,Southwest,,Creative_Advant,,0,@SouthwestAir WiFi on yesterday's flight extremely slow a waste of $8 and lost the travel time for work.,,2015-02-17 12:29:01 -0800,US,Eastern Time (US & Canada)
572,-129495040,positive,0,,0,United,,triathlete06,,0,@united Sure did! Only waited about 15min. Yay!,,2015-02-17 12:29:25 -0800,,Seoul
573,-1169653759,negative,0,Customer Service Issue,0.3616,Southwest,,GUbball05,,0,@SouthwestAir Having some trouble checking in. Can you please add me so I can DM you,,2015-02-17 12:30:17 -0800,CO to CA,Pacific Time (US & Canada)
574,408231936,neutral,0,,,Southwest,,elianak27,,1,@SouthwestAir employees spreading a bit of #MardiGras cheer at 7:30 this morning in Atlanta  #NFTYConvention http://t.co/ttbtY89Ilo,,2015-02-17 12:30:35 -0800,,
575,-1656610816,positive,1,,,Delta,,FoppishDork,,0,@JetBlue Haha you're doing everything right! Don't change a thing! Slash this Twitter engagement just makes you even cooler! #bestairline,,2015-02-17 12:31:39 -0800,,
576,-2024488960,negative,1,Customer Service Issue,0.6834,Virgin America,,RyScanlon,,0,@VirginAmerica As one of the travelers affected by the Boston storm I'm shocked at Virgin's complete apathy toward their customers.,,2015-02-17 12:32:34 -0800,,Atlantic Time (Canada)
577,-1941426176,negative,1,Customer Service Issue,0.6633,US Airways,,jjsimonCNN,,1,@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault but your response to it couldn't have been worse.,,2015-02-17 12:32:40 -0800,Washington DC USA,Eastern Time (US & Canada)
578,818413568,positive,0,,,Southwest,,Jewelzz_,,0,@SouthwestAir haha thanks for the explanation,,2015-02-17 12:33:02 -0800,TX,America/Chicago
579,843206656,neutral,1,,,Delta,,orchid8,,0,“@JetBlue: We’re looking for our next #FlyingItForward flier from DC Tell us where you'd fly &amp; why http://t.co/MCSI0dzpnz” @geekandahalf,,2015-02-17 12:33:23 -0800,Austin Texas USA,Central Time (US & Canada)
580,1188327424,negative,1,longlines,0.6989,Southwest,,swood40,,0,@SouthwestAir your checkin system is #poor,,2015-02-17 12:33:44 -0800,Sunrise Beach MO,Central Time (US & Canada)
581,436355073,neutral,0,,0,Delta,,JetBlueNews,,0,@JetBlue's new CEO Robin Hayes battles to appease passengers and Wall Street - Business In Savannah http://t.co/KKAY8XaPs1,,2015-02-17 12:36:04 -0800,USA,Sydney
582,1443397633,positive,0,,,US Airways,,Champa24,,0,@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!,,2015-02-17 12:36:53 -0800,,
583,-2058846208,negative,1,Customer Service Issue,1,Southwest,,M_RoyceWilliams,,0,@SouthwestAir Thank you - hung up after 1hr 7min on hold. Would you like me to DM you contact info?,,2015-02-17 12:37:26 -0800,CT,Eastern Time (US & Canada)
584,-27987968,negative,1,Flight Booking Problems,1,Southwest,,4starcashier,,0,@SouthwestAir 4/9/14 I need to fly from GSP to DSM but claims there's no sched. avail.  I can book separately but why not together?,,2015-02-17 12:37:57 -0800,Des Moines Iowa,Central Time (US & Canada)
585,-1815601150,positive,1,,,Southwest,,ashliewhite,,0,@SouthwestAir JH thank you. I finally got through the second time.,[35.99558298 -78.89974547],2015-02-17 12:38:16 -0800,Durham NC,Eastern Time (US & Canada)
586,-1342033920,negative,1,Customer Service Issue,1,Virgin America,,RyScanlon,,0,@VirginAmerica Grouping Virgin in with the others now. BOS weather has exposed their actual Cus Serv model. Never Flight Booking Problems with Virgin again!,,2015-02-17 12:38:33 -0800,,Atlantic Time (Canada)
587,155734016,neutral,1,,,Virgin America,,itsjulianking,,0,@VirginAmerica should use this in their next airline commercial lol :: http://t.co/pXEXIlSjBs,,2015-02-17 12:39:42 -0800,P H I L A D E L P H I A,Eastern Time (US & Canada)
588,1162346500,neutral,1,,,Delta,,janj757,,0,@JetBlue what is the name of this tailfin? http://t.co/qxV45MV0Ug,,2015-02-17 12:40:47 -0800,North Carolina,Eastern Time (US & Canada)
589,2063732737,negative,0,Customer Service Issue,0.6641,United,,Maslowchild,,0,@united Thank you. Yes I was hoping to speak with someone directly but appreciate the link nonetheless. :),,2015-02-17 12:42:18 -0800,West Coast of America,Alaska
590,349511681,positive,0,,,US Airways,,zachupton,,0,@USAirways how about a drink voucher for the next flight?? #winkwink,,2015-02-17 12:42:22 -0800,Beavercreek Ohio,
591,1149378560,neutral,1,,,Virgin America,,RyScanlon,,0,@VirginAmerica Dear Virgin customer while you're stranded in SF for 3 days &amp; $1000cost- we'll do the very least we can to accommodate you!,,2015-02-17 12:42:33 -0800,,Atlantic Time (Canada)
592,776499200,negative,1,Lost Luggage,1,United,,rizolltizide,,0,@united Supposedly they're out for delivery. I'll believe it when I see it.,,2015-02-17 12:42:39 -0800,St. Pete,Eastern Time (US & Canada)
593,2118680576,negative,1,Late Flight,1,United,,sslluvsbooks,,0,@united Our flight was originally supposed to leave at 1:40pm &amp; now we won't leave until 5. This is the 2nd time this has happened,,2015-02-17 12:43:39 -0800,Loving the Languageof Literacy,Eastern Time (US & Canada)
594,-540520443,negative,1,Late Flight,1,United,,applecor2,,0,@united thanks finally made it.. Missed meetings but what can I do now?,,2015-02-17 12:44:21 -0800,,Mountain Time (US & Canada)
595,-619376640,negative,1,Cancelled Flight,0.6458,Virgin America,,RyScanlon,,0,@VirginAmerica While other airlines weren't Cancelled Flighting flights into BOS and helping their customers get home Virgin was saying Good luck!,,2015-02-17 12:44:47 -0800,,Atlantic Time (Canada)
596,-926408701,negative,1,Cancelled Flight,1,US Airways,,TGRunningLady,,0,@usairways I just want to get home before Wednesday... Joke is over 50hrs of Cancelled Flightlations and delays is enough!,,2015-02-17 12:44:58 -0800,,
597,-1542959104,negative,0,Customer Service Issue,0.3542,United,,NozzeOro,,0,.@united what link? Those are all the email offers u sent me in a year to buy/transfer miles.The last 1 just expired http://t.co/ZZPs5ywVE2,,2015-02-17 12:46:41 -0800,Italy,Rome
598,952631296,negative,1,Customer Service Issue,1,US Airways,,michael_lepp,,1,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,[35.22032317 -80.94508353],2015-02-17 12:47:31 -0800,Charlotte North Carolina,Quito
599,1893003264,neutral,1,,,Southwest,,FoxyShred,,0,@SouthwestAir you need this song for your next commercial!  https://t.co/jU9rHZ4RQc. #SWA #love,,2015-02-17 12:48:03 -0800,dallas tx,
600,475275264,positive,0,,0,Virgin America,,BrandonS002,,0,.@VirginAmerica not only was it great but you return my calls the day after. Couldn't ask for more. #myVXexperience,,2015-02-17 12:49:12 -0800,New York City,Eastern Time (US & Canada)
601,-544731136,positive,0,,0,US Airways,,NaomiSheltonDC,,0,@USAirways thanks. 😒,,2015-02-17 12:50:30 -0800,,Eastern Time (US & Canada)
602,84422656,negative,1,Cancelled Flight,1,United,,DC_Geoff,,0,@united 3359 which you finally Cancelled Flightled.,,2015-02-17 12:51:04 -0800,Washington DC,Atlantic Time (Canada)
603,294133760,neutral,1,,,United,,VisionRoij,,0,@united Could you tell me if this bag would be accepted as a personal item ? Can i bring one carry-on bag plus this? http://t.co/U390cZpLHl,,2015-02-17 12:51:23 -0800,The Netherlands,Amsterdam
604,1699237889,positive,1,,,Southwest,,andersonmindy,,0,@SouthwestAir Thank you for the vouchers after the long wait on the runway Saturday night at BWI! I really appreciate it! #SWfan,[38.98057249 -76.73463232],2015-02-17 12:51:45 -0800,East Coast,Atlantic Time (Canada)
605,348672000,positive,1,,,US Airways,,Lucifer_20,,0,@USAirways that's why u guys are my #1 choice.,,2015-02-17 12:52:00 -0800,,Eastern Time (US & Canada)
606,1570054145,neutral,1,,,United,,MelodyKho,,0,@united Hi again any updates here?,,2015-02-17 12:53:37 -0800,"NYC Toronto ",Quito
607,-1505218560,neutral,1,,,Delta,,jprfilms_jpr,,0,@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence in honor of a US Navy friend.,,2015-02-17 12:53:41 -0800,Boston Ma.,
608,633884672,negative,1,Customer Service Issue,0.6544,United,,barneykelley,,0,@united Priceless. United stranded my daughter at O'Hare. United did zero to keep her safe.....alone on a plastic chair for 9h! # United Air,,2015-02-17 12:55:24 -0800,New Canaan Ct,
609,-875237376,negative,1,Customer Service Issue,1,United,,danahajek,,0,@united customer service 👎,,2015-02-17 12:55:25 -0800,chicago IL,Central Time (US & Canada)
610,-1190625280,positive,0,,0,Southwest,,floridacarolina,,0,@SouthwestAir thanks for the reply something is off with the phones becuz after 2 dropped calls at 2 hours on hold I got through on 1 ring,,2015-02-17 12:56:39 -0800,Nashville TN,Central Time (US & Canada)
611,2106097664,negative,0,Cancelled Flight,0.3285,US Airways,,jdpletnick,,1,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,,2015-02-17 12:57:16 -0800,Newtown Pa,Quito
612,1175736320,negative,1,Customer Service Issue,1,United,,Tony_Ciccolella,,0,@united you'd learn if you listen to your customers...you do want you want...@VirginAmerica asks their customer what they want,,2015-02-17 12:57:33 -0800,Brentwood CA,Pacific Time (US & Canada)
613,768880640,neutral,1,,,Delta,,fromtheleftseat,,0,@JetBlue marks 15th birthday with @Airbus #A320 painted in 'Blumanity' paint job http://t.co/9vTFM7kNad,,2015-02-17 12:58:11 -0800,Phoenix AZ,Arizona
614,408207361,negative,1,Cancelled Flight,1,US Airways,,ashleyapaine,,0,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain,,2015-02-17 12:58:21 -0800,,
615,1658134528,negative,1,Customer Service Issue,1,United,,Tony_Ciccolella,,0,@united plus you horrible seating and poor customer service everywhere I've flown. now you take away the mileage program..horrible,,2015-02-17 12:58:21 -0800,Brentwood CA,Pacific Time (US & Canada)
616,-1923833856,neutral,0,,0,United,,Tony_Ciccolella,,0,@united take a lesson from @VirginAmerica  they know how to treat customers!,,2015-02-17 12:58:44 -0800,Brentwood CA,Pacific Time (US & Canada)
617,89448448,negative,0,Bad Flight,0.3608,Southwest,,ginnyrajnes,,0,@SouthwestAir: why no charging station in SAN?,,2015-02-17 12:59:41 -0800,baltimore  md,
618,-2004328448,negative,1,Cancelled Flight,1,US Airways,,Whooeeeee,,0,@USAirways tooooo many Cancelled Flightations! My chain of command hates me now,,2015-02-17 12:59:56 -0800,All Over the Damn Place,Atlantic Time (Canada)
619,-1525395456,neutral,1,,,Southwest,,famousswan,,0,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,,2015-02-17 12:59:58 -0800,,
620,-683134976,negative,1,Flight Attendant Complaints,0.6673,US Airways,,laurastarbeth,,1,@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...,,2015-02-17 13:00:48 -0800,Boston,Eastern Time (US & Canada)
621,-167219199,positive,1,,,United,,Jamie_Fisher886,,0,@united thank you! 😊,,2015-02-17 13:01:20 -0800,Glasgow,London
622,-595443712,negative,1,Bad Flight,0.6296,United,,mattman1964,,0,@united flight 86 LAX-IAD back rows NOT CLEANED prior to boarding. How gross is that to find used tissues in your seat?  Please.,,2015-02-17 13:01:36 -0800,NoVa,Eastern Time (US & Canada)
623,1867001856,negative,1,Late Flight,0.6464,US Airways,,robgpaul,,0,@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers,,2015-02-17 13:01:42 -0800,,Eastern Time (US & Canada)
624,-775401471,neutral,0,,,United,,VisionRoij,,0,@united sorry wrong link for the bag : http://t.co/pZAl4wtrEZ Thats the one i meant,,2015-02-17 13:01:52 -0800,The Netherlands,Amsterdam
625,1771376641,positive,1,,,Southwest,,annapolitx,,0,@SouthwestAir your employees were great!,,2015-02-17 13:02:21 -0800,Washington DC,Central Time (US & Canada)
626,1435783168,neutral,1,,,Southwest,,JennOlsen7,,0,@SouthwestAir what is DM?,,2015-02-17 13:02:55 -0800,,
627,-1869307904,negative,1,Cancelled Flight,1,United,,27_POWERS,,0,@United Airlines Cancelled Flights OC FLL #flight today. $700 to switch. No notice no apology. Done flying #UnitedAirlines.,,2015-02-17 13:03:10 -0800,Costa Mesa CA,Pacific Time (US & Canada)
629,127168512,negative,1,Lost Luggage,1,United,,antoniocosta64,,0,@united 3pm and my bags still not here. not even a courtesy toiletries kit. not the flight experience I was expecting very disappointed.,,2015-02-17 13:04:45 -0800,Conway AR,
630,-1798799360,negative,1,Cancelled Flight,1,US Airways,,BobbiSue,,0,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.,,2015-02-17 13:05:04 -0800,Tampa,Eastern Time (US & Canada)
631,382226432,negative,1,Customer Service Issue,0.7055,Virgin America,,reekyrocks,,0,@VirginAmerica started my flight with a scolding for using an overhead bin that was then offered to the person seated next to me.,,2015-02-17 13:06:20 -0800,Los Angeles CA,Pacific Time (US & Canada)
632,-465018879,negative,1,Customer Service Issue,0.6652,Delta,,billykaos,,0,"@JetBlue continue button generated a trip to ""plan your trip page""regardless of how far along I was in Flight Booking Problems processhint: the end of it",[0.0 0.0],2015-02-17 13:06:47 -0800,Boston,Eastern Time (US & Canada)
633,-871096320,negative,1,Late Flight,0.6594,United,,LizGaskins,,0,@united I travel a lot and I get it. You're still my fave but EWR to Cleveland w/40 min layover to connect to DC = our best option? Come on.,,2015-02-17 13:07:19 -0800,Washington DC,Eastern Time (US & Canada)
634,-444047360,negative,1,Late Flight,1,Delta,,stephyilmaz,,0,@JetBlue why are we delayed :( flight 1601,[40.64656067 -73.78334045],2015-02-17 13:09:26 -0800,Long Island,Pacific Time (US & Canada)
635,-1697333248,negative,1,Can't Tell,0.3333,United,,ferriertv,,0,@united it would be super if you paid as much attention to actual fliers as you do to credit card holders.,,2015-02-17 13:09:50 -0800,Denver,Mountain Time (US & Canada)
636,1846845440,positive,0,,0,US Airways,,Brandy_Fisher,,0,@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today.,,2015-02-17 13:09:52 -0800,Miss California United States,Eastern Time (US & Canada)
637,520642560,negative,1,Customer Service Issue,1,US Airways,,bennymarkow,,0,@USAirways was rebooked but sucked big time. Crappy layover. Customer service very sub-par.,,2015-02-17 13:10:19 -0800,,
638,847798272,neutral,1,,,United,,RobPapa1,,0,@united can you send me another confirmation email?,,2015-02-17 13:11:15 -0800,Ravens Nation  51814,Atlantic Time (Canada)
639,-720035840,negative,1,Cancelled Flight,0.6598,United,,SurveysOnTheGo,,0,@United Airlines Cancelled Flights OC FLL #flight today. $700 to switch. No notice no apology. We are done flying #UnitedAirlines.,,2015-02-17 13:11:32 -0800,Costa Mesa,Pacific Time (US & Canada)
640,-230150143,neutral,1,,,Southwest,,kd35ftw1,,0,@SouthwestAir can i take my electric skateboard on a domestic flight? if so do same policies listed on your site for regular boards apply?,,2015-02-17 13:11:43 -0800,,
641,-1256939520,negative,1,Cancelled Flight,1,Southwest,,Faultie,,0,@SouthwestAir MCO-&gt;DCA flight almost full of people screwed by the MSY-DCA Cancelled Flightation. @united and @USAirways didn't Cancelled Flight. SWA=mistake.,[38.73693556 -90.35367062],2015-02-17 13:12:06 -0800,D.C.,
642,-322424832,negative,1,Late Flight,1,United,,HamiltonSarah,,0,@united thanks for the offer but I finally made it to my destination albeit hours Late Flight.,,2015-02-17 13:12:21 -0800,chicago il,Central Time (US & Canada)
643,-767016960,negative,0,Can't Tell,0.3624,Delta,,phil0616,,0,@JetBlue Apparently not.,,2015-02-17 13:12:45 -0800,Florida USA,
644,-1807212543,negative,1,Can't Tell,0.645,United,,nickonken,,1,@united All these changes. Way to stick it to your Premiere 1K loyal customers. Why make things harder for those that loyal to you?,,2015-02-17 13:13:37 -0800,New York NY,Pacific Time (US & Canada)
645,-1693958143,positive,1,,,Delta,,Cinnabon,,1,@JetBlue This could be the beginning of a BLUEtiful relationship :) #lifeneedsfrosting,,2015-02-17 13:14:20 -0800,,Eastern Time (US & Canada)
646,-1354219520,negative,1,Cancelled Flight,1,US Airways,,rkasold,,0,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?,,2015-02-17 13:14:21 -0800,,Eastern Time (US & Canada)
647,43266048,neutral,0,,0,United,,MelodyKho,,0,@united No I do not. I was only given a Flight Booking Problems reference number.,,2015-02-17 13:15:50 -0800,"NYC Toronto ",Quito
648,944271361,negative,1,Customer Service Issue,1,United,,k8slo,,0,@United Your customer service for Mileage Plus customers is a disgrace. I just spent 45 min on the phone to reset a pin number with no luck,,2015-02-17 13:16:25 -0800,Washington DC,Eastern Time (US & Canada)
649,1309155328,positive,1,,,Delta,,CinziannaP,,0,@JetBlue @CinziannaP thank you! I like the quick response on Twitter!,,2015-02-17 13:16:44 -0800,,Eastern Time (US & Canada)
650,1883774976,positive,1,,,Delta,,SOBtweets,,0,@JetBlue thanks for the upgrade😉!! so far so good. #KeepItUp http://t.co/BKmfeY7QOL,,2015-02-17 13:17:38 -0800,,
651,243826689,neutral,1,,,Delta,,aronschoenfeld,,0,@JetBlue are we good?,,2015-02-17 13:20:38 -0800,Queens NY,Eastern Time (US & Canada)
652,-389513216,positive,0,,,Delta,,janj757,,0,@JetBlue thanks!,,2015-02-17 13:21:37 -0800,North Carolina,Eastern Time (US & Canada)
653,-1538760704,neutral,0,,,Delta,,stephyilmaz,,0,@JetBlue thank you. Is there a possibility it will change?,,2015-02-17 13:21:49 -0800,Long Island,Pacific Time (US & Canada)
654,-816508927,neutral,1,,,United,,ColtSTaylor,,0,@united Currently on standby to Lax then it is a 2 hour ride to Palm Springs. Long day starting at a snowy 3:30 am in philly.,[39.85861339 -104.67232131],2015-02-17 13:22:29 -0800,All Over The World,
655,1841852416,negative,1,Customer Service Issue,0.6555,Southwest,,MaryPietrzyk,,0,@SouthwestAir Yes but they couldn't explain the 2 hour and 45 minute hold time.,,2015-02-17 13:22:36 -0800,Washington DC,
656,-2112557055,negative,0,Customer Service Issue,0.3571,Southwest,,BenSnider12,,0,@SouthwestAir no but seriously wtf? #nochill http://t.co/esd3XD5V1r,,2015-02-17 13:23:08 -0800,,Arizona
657,-414691328,positive,0,,0,United,,CWWMUK,,0,@united done just now thanks.,,2015-02-17 13:23:46 -0800,North West of England,
658,-1102577663,negative,0,Customer Service Issue,0.6644,US Airways,,DaintyKenyan,,0,@USAirways I don't know I've tried to call for confirmation but calls aren't going thru. Can you let me know?,,2015-02-17 13:24:39 -0800,Research Triangle Park N.C.,Quito
659,798285824,neutral,0,,0,Virgin America,,judy_202,,0,@VirginAmerica how come ABC is the only one of the network channels you don't have?,,2015-02-17 13:24:56 -0800,Washington DC,Eastern Time (US & Canada)
